hub_file,slug,title,column,length,min_recommended
comparisons.csv,shakuchi-minpo,借地借家法と民法の賃貸借,common_mistakes,18,20
comparisons.csv,shikikin-reikin,敷金と礼金の違い,common_mistakes,17,20
comparisons.csv,go-menjo-ippan,5問免除と一般受験の違い,common_mistakes,18,20
comparisons.csv,kubun-shoyu-chintai,区分所有と賃貸借管理,common_mistakes,18,20
comparisons.csv,master-sublease-hikaku,マスターリースとサブリース,common_mistakes,18,20
comparisons.csv,yachin-hosho-shikikin,家賃債務保証と敷金,common_mistakes,16,20
comparisons.csv,tokutei-chintai-ippan,特定賃貸借と通常の賃貸借,common_mistakes,19,20
comparisons.csv,tokutei-chintai-ippan,特定賃貸借と通常の賃貸借,memory_tip,13,15
comparisons.csv,goui-koushin-houtei,合意更新と法定更新,common_mistakes,16,20
comparisons.csv,kanri-gyosha-toroku,賃貸住宅管理業者と管理業登録,common_mistakes,19,20
comparisons.csv,taiin-tachiai-gensen-s32,退去立会いと原状回復精算,memory_tip,13,15
comparisons.csv,azukari-kin-betsubetsu-s32,預り金の分別管理,memory_tip,12,15
comparisons.csv,jutaku-baibai-chintai-s32,住宅賃貸借と事業用賃貸借,memory_tip,10,15
numbers.csv,juken-12000,受験手数料,common_mistakes,19,20
numbers.csv,jikan-2jikan,試験時間2時間,common_mistakes,16,20
numbers.csv,jikan-2jikan,試験時間2時間,memory_tip,14,15
numbers.csv,gomenjo-45mon,5問免除（45問受験）,common_mistakes,18,20
numbers.csv,gomenjo-45mon,5問免除（45問受験）,memory_tip,13,15
numbers.csv,toroku-6600,登録料の目安,common_mistakes,15,20
numbers.csv,toroku-6600,登録料の目安,memory_tip,14,15
numbers.csv,shikikin-jogen,敷金の上限（借地借家法）,memory_tip,11,15
numbers.csv,koushinryo,更新料の上限,memory_tip,11,15
numbers.csv,tatekae,立退料の支払要件,common_mistakes,17,20
numbers.csv,tatekae,立退料の支払要件,memory_tip,14,15
numbers.csv,hoshoukin,保証金・家賃保証,article_lead,38,40
numbers.csv,hoshoukin,保証金・家賃保証,common_mistakes,15,20
numbers.csv,kanri-uketsuke-hoshu,管理報酬・受託,memory_tip,11,15
numbers.csv,koushin-moushikomi-kikan,更新申入れの期間（建物賃貸借）,common_mistakes,16,20
numbers.csv,koushin-moushikomi-kikan,更新申入れの期間（建物賃貸借）,memory_tip,13,15
numbers.csv,tanki-chintai-1nen,短期借家の期間,common_mistakes,18,20
numbers.csv,tanki-chintai-1nen,短期借家の期間,memory_tip,12,15
numbers.csv,shikikin-henkan-1kagetsu,敷金返還の期限,common_mistakes,16,20
numbers.csv,shikikin-henkan-1kagetsu,敷金返還の期限,memory_tip,12,15
numbers.csv,shikaku-shutoku-koushu,資格取得講習の時間,common_mistakes,15,20
numbers.csv,shikaku-shutoku-koushu,資格取得講習の時間,memory_tip,13,15
numbers.csv,jimusho-gyomu-kanrisha,事業所と業務管理者,memory_tip,12,15
numbers.csv,shakka-teikyo-zeikin,社宅提供と税金の目安,common_mistakes,19,20
numbers.csv,shakka-teikyo-zeikin,社宅提供と税金の目安,memory_tip,14,15
numbers.csv,taiin-tachiai,退去立会いの目安,common_mistakes,16,20
numbers.csv,taiin-tachiai,退去立会いの目安,memory_tip,13,15
numbers.csv,hoken-hoshou-ryokin,保険・保証の費用目安,common_mistakes,19,20
numbers.csv,hoken-hoshou-ryokin,保険・保証の費用目安,memory_tip,14,15
numbers.csv,shiken-moshikomi-kikan,試験申込期間の目安,memory_tip,10,15
numbers.csv,hoshoukin-san-kagetsu-s32,保証金返還の目安,common_mistakes,19,20
numbers.csv,hoshoukin-san-kagetsu-s32,保証金返還の目安,memory_tip,12,15
numbers.csv,taiin-tsuchi-1month-s32,退去予告期間の目安,memory_tip,12,15
numbers.csv,shikikin-meisai-30days-s32,敷金明細書の交付,memory_tip,13,15
numbers.csv,koushinryo-1getsu-s32,合意更新の更新料上限,common_mistakes,17,20
numbers.csv,koushinryo-1getsu-s32,合意更新の更新料上限,memory_tip,11,15
numbers.csv,azukari-zenbu-betsu-s32,預り金の全額分別管理,memory_tip,13,15
numbers.csv,chintaikanrishi-50mon-s32,賃管士試験の問題数,common_mistakes,17,20
numbers.csv,chintaikanrishi-50mon-s32,賃管士試験の問題数,memory_tip,14,15
numbers.csv,baikai-chukai-3months-s32,専任媒介の有効期間,memory_tip,11,15
numbers.csv,ritchi-tatemono-s32,立退料の上限,common_mistakes,19,20
numbers.csv,gyomu-kanrisha-1jou-s32,業務管理者1事業所1人,memory_tip,12,15
numbers.csv,koushin-moushiire-kikan-s33,更新申入期間,memory_tip,13,15
numbers.csv,shikikin-jogen-2bai-s33,敷金上限2倍,memory_tip,13,15
numbers.csv,koushinryo-1getsu-s33,合意更新の更新料,memory_tip,12,15
numbers.csv,ritai-6getsu-s33,立退料6ヶ月上限,memory_tip,12,15
numbers.csv,taiin-yokoku-1getsu-s33,退去予告1ヶ月,memory_tip,12,15
numbers.csv,shikikin-henkan-1getsu-s33,敷金返還1ヶ月,memory_tip,11,15
numbers.csv,teiki-kikan-min-s33,定期借家の最短期間,memory_tip,10,15
numbers.csv,hoken-tekiyo-kikan-s33,火災保険の適用期間,memory_tip,13,15
numbers.csv,koshin-kikan-5nen-s34,登録更新5年,memory_tip,13,15
numbers.csv,kikan-teiki-1nen-s34,短期借家1年,memory_tip,10,15
numbers.csv,hosho-tesuryo-s34,家賃保証手数料,memory_tip,11,15
numbers.csv,genjo-jiko-5nen-s34,原状回復請求時効,memory_tip,14,15
numbers.csv,chukai-hoshu-s34,媒介報酬の目安,memory_tip,12,15
numbers.csv,sublease-chintai-s34,サブリース賃料,memory_tip,13,15
numbers.csv,kanri-houkoku-num-s35,管理業務報告：頻度と契約（基礎整理）,memory_tip,13,15
numbers.csv,juyo-jusetsu-num-s35,重要事項説明：説明前に書面交付の数値（基礎整理）,memory_tip,14,15
numbers.csv,sublease-unyou-num-s35,サブリース運用：空室リスク配分の数値（基礎整理）,memory_tip,13,15
numbers.csv,kanri-houkoku-num-s36,管理業務報告：頻度と契約（実務連動）,memory_tip,13,15
numbers.csv,juyo-jusetsu-num-s36,重要事項説明：説明前に書面交付の数値（実務連動）,memory_tip,14,15
numbers.csv,sublease-unyou-num-s36,サブリース運用：空室リスク配分の数値（実務連動）,memory_tip,13,15
numbers.csv,kanri-houkoku-num-s37,管理業務報告：頻度と契約（試験頻出）,memory_tip,13,15
numbers.csv,juyo-jusetsu-num-s37,重要事項説明：説明前に書面交付の数値（試験頻出）,memory_tip,14,15
numbers.csv,sublease-unyou-num-s37,サブリース運用：空室リスク配分の数値（試験頻出）,memory_tip,13,15
numbers.csv,kanri-houkoku-num-s38,管理業務報告：頻度と契約（判例・ガイド）,memory_tip,13,15
numbers.csv,juyo-jusetsu-num-s38,重要事項説明：説明前に書面交付の数値（判例・ガイド）,memory_tip,14,15
numbers.csv,sublease-unyou-num-s38,サブリース運用：空室リスク配分の数値（判例・ガイド）,memory_tip,13,15
numbers.csv,kanri-houkoku-num-s39,管理業務報告：頻度と契約（横断総合）,memory_tip,13,15
numbers.csv,juyo-jusetsu-num-s39,重要事項説明：説明前に書面交付の数値（横断総合）,memory_tip,14,15
numbers.csv,sublease-unyou-num-s39,サブリース運用：空室リスク配分の数値（横断総合）,memory_tip,13,15
numbers.csv,genjou-kaifuku-num-s40,原状回復協議：協議・書面化の数値（基礎整理）,memory_tip,12,15
numbers.csv,yachin-taino-num-s40,家賃滞納：催告・契約解除の数値（基礎整理）,memory_tip,13,15
numbers.csv,it-jusetsu-unyou-num-s40,IT重説運用：事前書面交付の数値（基礎整理）,memory_tip,12,15
numbers.csv,sublease-koushin-num-s40,サブリース更新：更新協議・書面の数値（基礎整理）,memory_tip,13,15
numbers.csv,kasai-taiou-num-s40,火災対応：初動・連絡体制の数値（基礎整理）,memory_tip,13,15
numbers.csv,azukari-seisan-num-s40,預り金精算：明細書交付の数値（基礎整理）,memory_tip,11,15
numbers.csv,genjou-kaifuku-num-s41,原状回復協議：協議・書面化の数値（実務連動）,memory_tip,12,15
numbers.csv,yachin-taino-num-s41,家賃滞納：催告・契約解除の数値（実務連動）,memory_tip,13,15
numbers.csv,it-jusetsu-unyou-num-s41,IT重説運用：事前書面交付の数値（実務連動）,memory_tip,12,15
numbers.csv,sublease-koushin-num-s41,サブリース更新：更新協議・書面の数値（実務連動）,memory_tip,13,15
numbers.csv,kasai-taiou-num-s41,火災対応：初動・連絡体制の数値（実務連動）,memory_tip,13,15
numbers.csv,azukari-seisan-num-s41,預り金精算：明細書交付の数値（実務連動）,memory_tip,11,15
numbers.csv,genjou-kaifuku-num-s42,原状回復協議：協議・書面化の数値（試験頻出）,memory_tip,12,15
numbers.csv,yachin-taino-num-s42,家賃滞納：催告・契約解除の数値（試験頻出）,memory_tip,13,15
numbers.csv,it-jusetsu-unyou-num-s42,IT重説運用：事前書面交付の数値（試験頻出）,memory_tip,12,15
numbers.csv,sublease-koushin-num-s42,サブリース更新：更新協議・書面の数値（試験頻出）,memory_tip,13,15
numbers.csv,kasai-taiou-num-s42,火災対応：初動・連絡体制の数値（試験頻出）,memory_tip,13,15
numbers.csv,azukari-seisan-num-s42,預り金精算：明細書交付の数値（試験頻出）,memory_tip,11,15
numbers.csv,genjou-kaifuku-num-s43,原状回復協議：協議・書面化の数値（判例・ガイド）,memory_tip,12,15
numbers.csv,yachin-taino-num-s43,家賃滞納：催告・契約解除の数値（判例・ガイド）,memory_tip,13,15
numbers.csv,it-jusetsu-unyou-num-s43,IT重説運用：事前書面交付の数値（判例・ガイド）,memory_tip,12,15
numbers.csv,sublease-koushin-num-s43,サブリース更新：更新協議・書面の数値（判例・ガイド）,memory_tip,13,15
numbers.csv,kasai-taiou-num-s43,火災対応：初動・連絡体制の数値（判例・ガイド）,memory_tip,13,15
numbers.csv,azukari-seisan-num-s43,預り金精算：明細書交付の数値（判例・ガイド）,memory_tip,11,15
numbers.csv,genjou-kaifuku-num-s44,原状回復協議：協議・書面化の数値（横断総合）,memory_tip,12,15
numbers.csv,yachin-taino-num-s44,家賃滞納：催告・契約解除の数値（横断総合）,memory_tip,13,15
numbers.csv,it-jusetsu-unyou-num-s44,IT重説運用：事前書面交付の数値（横断総合）,memory_tip,12,15
numbers.csv,sublease-koushin-num-s44,サブリース更新：更新協議・書面の数値（横断総合）,memory_tip,13,15
numbers.csv,kasai-taiou-num-s44,火災対応：初動・連絡体制の数値（横断総合）,memory_tip,13,15
numbers.csv,azukari-seisan-num-s44,預り金精算：明細書交付の数値（横断総合）,memory_tip,11,15
mistakes.csv,takken-chintai-kongou,宅建と賃管の混同,common_mistakes,15,20
mistakes.csv,shikikin-reikin-kongou,敷金と礼金の混同,common_mistakes,15,20
mistakes.csv,shikikin-reikin-kongou,敷金と礼金の混同,memory_tip,10,15
mistakes.csv,gomenjo-kongou,5問免除の誤解,common_mistakes,16,20
